tweet,retweetsCount,favoritesCount
"RT @IT2014EU: Cosa vorreste chiedere a @astro_luca? Per le domande usate #AskParmitano @ESA_Italia @ItalianAirForce @AgenziaSpazial http://…",22,0
"RT @AstroSamantha: How cool is that? During #Futura42 I'll get to operate the first space espresso machine!  http://t.co/k3RgiF6cai http://…",592,0
"RT @pennililla: @astro_luca @fgarimberti @MissRefuso @giogiamp @instagiac @AlbertoSolieri @IT2014EU #ambasciatoreEU http://t.co/TpCtPbUkRN",12,0
"RT @pennililla: @ItalianAirForce @ESA_Italia @esa @AgenziaSpazial #ambasciatoreEU @IT2014EU http://t.co/b5sSSRg75x",9,0
"RT @pennililla: @AstroSamantha 'diversamente' volo http://t.co/3SXiqhE8G7",30,0
"http://t.co/LZgmwCzZnB",26,38
"RT @Astro_Ron: Here's another unreasonable post: http://t.co/a5xWYcxUA5  @unreasonable",22,0
"@DominiqueRabeuf @esa about 1/4 - I kid you not.",0,1
"Passeggiando a Gotham City (anche detta Albuquerque) può capitare di trovare la #Batmobile :O",16,36
"Taking a stroll in Gotham City (aka Albuquerque) you may run into #thebatmobile :0 http://t.co/lfQJOFimxY",91,162
"@angelitakiz buonqualsiasimomento ;)",1,3
"@Elis4b nessuno è perfetto...",0,1
"RT @carlosortino: @astro_luca Flavio ha trovato la soluzione x quando non ti piace il menù nella ISS: ristorante spaziale sulla luna😄 http:…",10,0
"RT @IT2014EU: #europa #spazio collaborazione e opportunità #Q&amp;A con @astro_luca #IT2014EU Lun 16/06 h16.30 chiedi con #AskParmitano http://…",57,0
"RT @Msuraev: Все знают мультфильм Мадагаскар, а вот так выглядит остров Мадагаскар из космоса.На что еще вам  хотелось взглянуть? http://t.…",226,0
"RT @ItalianAirForce: #Medaglia Fed.Russa alCol.Vittori'Meriti esplorazione Spazio'http://t.co/yUAVgxgI18 @esa @ESA_Italia @AgenziaSpaziale …",21,0
"RT @astro_reid: In space it is easier to put your pants on both legs at once.",1440,0
"RT @esa: Out-of-this #WorldCup - even in space astronauts are cheering on their teams, in case you missed it full vid here: https://t.co/yD…",18,0
"RT @AmbasciataUSA: Un'orbita completa in 6 secondi. @astro_reid invia il primo Vine dallo spazio! http://t.co/6jxzDVTmk9 #ISS #Exp40 @Astro…",45,0
"Addestramento all'ipossia in camera ipobarica/high altitude chamber training 2 http://t.co/QUCnSikWOd",37,84
"Addestramento all'ipossia in camera ipobarica/high altitude chamber training http://t.co/HDbUSXYjTB",28,58
"RT @sciencemuseum: .@astro_luca tells us three words describe going into space: science, technology &amp; exploration #astroluca http://t.co/DW…",30,0
"RT @pennililla: @astro_luca @giogiamp @MissRefuso @instagiac @fgarimberti #ambasciatoreeu http://t.co/rFdECXvJqw",20,0
"RT @gov: 6 seconds in orbit! On @NASA's new @VineApp profile (https://t.co/DBUVXPayZw) the 1st Vine from space, by @astro_reid http://t.co/…",102,0
"RT @bambinogesu: Il saluto di Luca Parmitano http://t.co/Uhcpo0YEOI",4,0
"RT @bambinogesu: Il saluto di @astro_luca per tutti i partecipanti all'open day! @ItalianAirForce @ESA_Italia @AgenziaSpazial http://t.co/b…",16,0
"RT @robtrisport: #GPTriathlon Italia Vieste @federtriathlon Are you ready? http://t.co/aNbzZbMg1O",8,0
"RT @IT2014EU: .@astro_luca l'UE tutela e garantisce i diritti dei viaggiatori. Con l’Europa viaggi senza pensieri http://t.co/PIHId5b3Ba @e…",17,0
"RT @sciencemuseum: Thanks to @astro_luca for chatting with school kids today. This lucky class is from St. Vincent's school #astroluca http…",36,0
"RT @ItalianAirForce: 2Giugno1946 nasce #Repubblica #Italiana e Regia #Aeronautica diventa #AeronauticaMilitare: http://t.co/6QvF9kw13x http…",41,0
"RT @IT2014EU: #2giugno @astro_luca La Repubblica ricorda la nostra Storia, ma con lo sguardo al futuro #it2014eu @ItalianAirForce http://t.…",51,0
"RT @NASA: A @NASA_Orion milestone! The heat shield is attached! It's world’s largest. http://t.co/V2alO95XXk   http://t.co/YyWZ6try7r",614,0
"RT @astro_reid: Good night from the ISS.  Solar arrays glisten approaching Australia. http://t.co/w8Cizusu9K",437,0
"RT @CostanzaRdO: L'amore incondizionato esiste: lo leggi negli occhi di un cane. Per trovare quello della vita nel rifugio più vicino ora c…",16,0
"@camurriusa ;) è un segreto!",0,1
"@SuperErmy @IT2014EU si, certo. Anche :)",0,0
"@camurriusa sembra di si ;)",0,1
"@angelitakiz @IT2014EU certamente. E di una cosa ancora più importante: il sogno.",3,7
"Alla #Sapienza si parla di spazio, ricerca e cooperazione. Italia e Francia verso l'Europa. @IT2014EU http://t.co/6z8wK3Tamt",25,37
"RT @esa: Expedition 40 crew assemble for call with family in Baikonur #BlueDot http://t.co/1IC57DtjEl",81,0
"RT @Thom_astro: Final pic from MCC: crew is well &amp; now enjoying well-deserved rest. Great experience to follow them along such a ride http:…",23,0
"Fra pochissimo su #esahangout!",20,34
"RT @esa: T-3 hrs: @astro_alex is 2nd to go to space from our class of 2009 astronauts. @astro_luca launched 1 year ago today! http://t.co/G…",55,0
"RT @ISS101: The Soyuz TMA-13M crew wearing their Launch &amp; Entry Suits &amp; the three backup crew members: (Photo: Energia) http://t.co/nkbpGZR…",120,0
"@ItalianAirForce Thank you all for the wishes! Grazie a tutti per gli auguri!",5,14
"RT @ItalianAirForce: Auguri Luca #Parmitano.28 mag 2013,iniziava l'avventura di @astro_luca  missione #ISS 36/37 .. http://t.co/0OsyZM0xFM …",36,0
"@Msuraev @astro_reid Mакс, где нашел шорты? :)",2,5
"RT @astro_reid: Our lead Soyuz instructor just finished our final prelaunch class with: 'your training is finished, your work now begins!' …",48,0
"RT @Frabodum: Proposal for all #Lucatweetup: where you were or what you were doing when @astro_luca started a year ago? I was in the Semina…",7,0
"@AlbertoSturiale in bocca al lupo!",0,2
"RT @AlbertoSturiale: @astro_luca un retweet per sostenere un progetto di due giovani neolaureati siciliani per la Sicilia! http://t.co/dUst…",10,0
"RT @ESA_Italia: RT @esa: Mercoledì #ESAhangout con @astro_luca. Parleremo della missione #bluedot &amp; #ISS. Dalle 22:30 CEST (TR)  http://t.c…",12,0
"@WindyCity03 what comes easiest is to just tell a story: of a dream that, through science, technology end engineering, became reality.",1,1
"RT @ruimtevaart: RT @esa: Got a question for @astro_luca? Tweet it using #ESAhangout and you might get to ask it live! More info at: http:/…",5,0
"RT @IT2014EU: La vita nello spazio raccontata da @astro_luca 'ambasciatore’ #it2014EU durante la missione Volare @esa - il video http://t.c…",15,0
"RT @NASA: Learning how the body changes in space teaches us how to improve health  on Earth: http://t.co/CiZx11j83z  http://t.co/J7eTO6cin7",551,0
"@mipiaceBarca veramente un passaggio sulla Luna servirebbe anche a me: non ci sono mai stato! Se trovi qualcuno che ci va contattami :)",0,1
"Ci sentiamo fra poco su radio @sole24ore!",13,16
"RT @MCASpaceRaiders: Finally meeting @astro_luca what an amazing experience. Hope you liked our present! http://t.co/bIicc5obH1",15,0
"@giannnig stamani alle 6:00 correvo intorno alla Défense :)",0,2
"RT @astro_aggie: If you are not following our next crew, @astro_reid and @Astro_Alex , you should follow now!",27,0
"RT @astro_timpeake: .@AstroSamantha @Astro_Alex @astro_luca @Thom_astro @Astro_Andreas 5 years already...who'll be next to lose all their h…",5,0
"5 anni fa a Parigi 6 giovani iniziavano il loro viaggio da astronauti. È appropriato oggi essere qui... http://t.co/F9drqXWKnb",37,99
"@camurriusa @GretaProcentese :)",1,4
"@angelitakiz oui!",1,3
"@TeoBrex buonasera da Parigi :)",1,4
"RT @MedEU2014IT: Swallow in flight Italy's EU Presidency #logo http://t.co/hby5tQaaii @sandrogozi @stegiannini @astro_luca #IT2014EU http:/…",34,0
"RT @GretaProcentese: @astro_luca il selfie della giornata http://t.co/voLGQxTUw5",13,0
"RT @ItalianAirForce: Presentato LogoUfficiale SemestrePresidenza ItalianaConsiglio #UE AmabasciatoreMagg.#Parmitano @astro_luca @IT2014EU h…",30,0
"RT @IT2014EU: .@astro_luca 'alla vostra età avevo un sogno, grazie all'Italia integrata in un sistema ue l'ho realizzato'#it2014eu http://t…",40,0
"RT @Palazzo_Chigi: Presentato logo ufficiale del Semestre Italiano di Presidenza del Consiglio dell’UE #it2014eu http://t.co/WIpGAJ8Lvb htt…",188,0
"RT @joannekarma: @AstroSamantha @Thom_astro @Astro_Alex @astro_timpeake @Astro_Andreas @astro_luca -  Happy Shenanigans Day! http://t.co/Yn…",11,0
"RT @pennililla: @instagiac @MissRefuso @astro_luca @giogiamp @cinziaiovino genti belle",1,0
"RT @Regolo: Incredibile visita a sorpresa di @astro_luca a @coderdojomi! Grazie infinite #wnf14 http://t.co/F6Br1KvU55",18,0
"RT @agaddone: @astro_luca tra le stelle e gli ippopotami volanti di #Scratch @CoderDojo #wnf14 http://t.co/tx8mOjaNNe",10,0
"33 bimbi di 5 elementare oggi mi hanno regalato un po' di speranza e buon umore :) http://t.co/iP7jcBDshE",62,127
"RT @TeoBrex: Per chi si fosse perso la diretta... @astro_luca al #wnf14  Grazie @wireditalia   http://t.co/Qpn4fFGcyU",23,0
"RT @Regolo: Solo @astro_luca che parla di passeggiate spaziali puó ottenere il silenzio assoluto davanti a 40 bambini #wnf14 http://t.co/91…",46,0
