tweet,retweetsCount,favoritesCount
"カフェインの効果は思春期以降男女で異なる。15-17歳は女子より男子で、より高いカフェインの効果が出たのに対し、思春期前の8-9歳では男女差なし。女子においては、月経サイクルがカフェインの効果に影響を与えた、という二重盲検研究です。http://t.co/v6h8nKco7g",48,39
"宇宙遊泳時の眺めはこんな感じ-バイザーへの反射で推測“@Chief_Astronaut: What's the view like during spacewalks? http://t.co/AattAqludC”",92,113
"天使の滝を見下ろすと(ベネズエラ)“@EarthPix: Looking down on Angel Falls, Venezuela http://t.co/MsvdQu5150”",71,89
"RT @ESA_CAVES: A year out of this world: #underwater &amp; #underground with #NEEMO18 #neemo19 #caves2014 @NASA_NEEMO @ReefBase http://t.co/eOk…",11,0
"コアラ睡眠中“@EarthPix: A very sweet sleeping Koala http://t.co/BDLqq8CdXI”",80,72
"ライオンも父の日“@EarthPix: Happy Father's Day! http://t.co/1LjT2vwur9”",54,53
"何という夕日“@EarthPix: Spectacular Shot! http://t.co/XBOqGtrzg7”",406,451
"White bread helps boost some of the gut's 'good' microbes http://t.co/a5DaXmvPMU",2,4
"健常成人38人で、白パン摂取量が多いほど、乳酸菌の一種である腸内善玉菌ラクトバチルス量が多かった、という小規模研究です。http://t.co/a5DaXmvPMU",28,31
"RT @NASA: Watching the #WorldCup? See all the countries playing from the vantage point of space: https://t.co/Kc3kcq9ZwB http://t.co/e34xLF…",1740,0
"RT @EarthPix: Adorable Baby Pandas http://t.co/RdpeB7Bl9U",3319,0
"RT @EarthPix: Ant pushing a water droplet. Photo by Rakesh Rocky. http://t.co/GYHSWvbSsX",5439,0
"RT @astro_ricky: #FF Fri 13th special - crew of @NASA_NEEMO XIII @gerty @Astro_Satoshi @Astro_Nicholas @ReefBase. We miss you Dewey! http:/…",17,0
"RT @JAXA_jp: [ファン！ファン！JAXA！] 今日は「はやぶさ、おかえりー！」の日 http://t.co/m1bT7SITLY",353,0
"RT @astro_reid: Volcanoes make great artists @astro_alex http://t.co/xFD2x1lu1N",794,0
"RT @EarthPix: 9 Photos Of Baby Animals That You'll Fall In Love With http://t.co/9GEQHOmOFH",76,0
"RT @EarthPix: Rio is Beautiful http://t.co/cSllNnq2Ao",1973,0
"RT @NASA: Learning about aerodynamics is our GOOOOOOAAAL! Check out our tests of the #WorldCup ball: http://t.co/HgGv1FDRFf http://t.co/9fn…",1561,0
"RT @EarthPix: 10 Incredible Active Volcanoes You Can Visit http://t.co/DU6vG6Xc2m",75,0
"RT @astro_reid: Weather looks great in Sao Paolo. #Worldcup http://t.co/1ECkrkRsta",1250,0
"RT @NASA_Astronauts: Botany, medical research and spacesuit checkout by the #Exp40 crew aboard #ISS today. http://t.co/Z0DFqMLApx  http://t…",37,0
"RT @EarthPix: The Dolomites, Italy http://t.co/3SLsg76WfR",1440,0
"RT @NASA_Astronauts: Crescent moon over Earth's horizon, as photographed by #Exp40 crew on #ISS May 30.  http://t.co/Uy76O4DXXP http://t.co…",272,0
"RT @Astro_Alex: Harvesting the first space-grown lettuce. I wish they let us eat it... ;) @ISS_research http://t.co/WGQowyiCnX",211,0
"RT @NASA: #WorldCup fever reaches low-Earth orbit as astronauts watch from space http://t.co/kNgaTG04m2 http://t.co/4YhpTjy4Ox",996,0
"RT @EarthPix: Lightning over the open Ocean http://t.co/PUvxQdfoMD",1254,0
"RT @astro_reid: Western USA is beautiful at night: LA/San Diego in the lower right, Vegas center, Phoenix top right. http://t.co/BPgJpxZqDH",1722,0
"RT @Astro_Alex: Space Lab - #Columbus at night / bei Nacht. http://t.co/9ZKuWs8sLp",165,0
"RT @EarthPix: May I Have This Dance. Photo by Harry Eggens. http://t.co/WyG2se35Jk",1356,0
"RT @EarthPix: Tuscany, Italy http://t.co/yG5r6n8OaJ",1350,0
