tweet,retweetsCount,favoritesCount
"Many creative talents @EmbryRiddle: Stained Glass Event Showcases Staff Art Talent at Embry-Riddle, DB http://t.co/Yeec6iShBX #STEAM",1,0
"A beautiful Sunday! #blessed http://t.co/x22aGBzJ51",6,19
"Wow! @SPACEdotcom: Earth rises spectacularly as a tiny blue dot above the moon  @LRO_NASA http://t.co/wgAEedESbS http://t.co/M3c3WzY1Fm",35,37
"You go! @ClearFalls Rocket Girls!!! http://t.co/njQg3KJntI http://t.co/K3G229vIxZ",8,9
".'@WIRED: The full trailer for Christopher Nolan's 'Interstellar' is out-of-this-world amazing http://t.co/nPMjOGGQgm'",7,3
"Nicely done @NicoleAtNASA 'NASA ISS Space to Ground Weekly Report - 16 May 2014 http://t.co/0Mhq5oQ7RT'",0,1
"You still are!! '@TheRealNimoy: I was so cool. LLAP http://t.co/aDxobjah7X'",16,17
"A special, 4-legged, furry hero on our tour today. Thanking all #WoundedWarriors for your service. http://t.co/wgjNUzKVMN",20,34
"Proud to be sharing a tour of our #ISS training facility w/Wounded Warrior heroes http://t.co/Nhir3tP60k",11,24
"I could see my house from here! ;) #T38Flying http://t.co/aN4Mi6Lmxs",1,11
"Stopping for fuel. Cool site on the ramp #T38Flying http://t.co/91HFsws0mY",5,11
"Join me (special guest) &amp; @astro_Pettit (always special) w/your ?'s via Twitter starting now #AskInsideISS",6,3
"Welcome home @Astro_Wakata (the man!), @AstroRM &amp; Misha! http://t.co/qxLdebZh0q",31,31
"Happy Mother's Day!!  A beautiful work of art presented to us from Mother Earth. http://t.co/bfjHVGuU8B",4,3
"Go Eagles! @EmbryRiddle http://t.co/uwtdjkfjmX",2,0
"Join me in July for 'Mission Discovery' @EmbryRiddle #SummerSpaceCamp  http://t.co/uFxFHeA7KA",1,3
"Agree! “@ESA_CAVES: as beautiful as ever! RT @NASA: Earth. As seen by @LRO_NASA from the moon http://t.co/KNZmrEwQ6g http://t.co/Syfz9nDnfp”",12,11
"Still pinch myself every time I get to pull into one of these spots! #StillHardToBelieve! http://t.co/0E4sbqmzO2",48,178
"Always fun in the VR Lab! Thx @vr_doug team!!  “@vr_doug: Here @Astro_Nicole 'helping' @Astro_Wheels ;-) !! http://t.co/Htd5oHTa81”",4,10
"Great training! “@vr_doug: Mission 'virtually' accomplished by @Astro_Wheels @Astro_Nicole -!! during EVA 40 Ops ! http://t.co/IjyFjMAdn7”",8,13
"Another WooHoo!! “@Astro_Alex: 4.5 years ago I started astronaut training, today I finished it. #awesome @astro_reid @Msuraev #BlueDot”",4,6
"WooHoo moment! “@astro_reid: And just like that, 2.5 years of training are successfully behind me and @Astro_Alex - next step, Baikonur!!!!”",0,5
"Testing for a new #ISS docking system. Always something cool going on at Space Mockup &amp; Test Facility @NASA_Johnson http://t.co/9DOuIujzp8",11,9
"Congrats to Astronaut Hall of Famers Shannon Lucid &amp; Jerry Ross!  http://t.co/2Qff8I3NhZ",2,8
"Happy Cinco de Mayo everyone &amp; Happy Birthday @Astro_Wheels! #Superstar!!  ;)",3,0
"May the Fourth Be With You!  Thanks Noelle. http://t.co/rQfqAgAEos",2,12
"Go Eagles! @EmbryRiddle student's creative solutions for challenging global issues http://t.co/UjA38l8Ygv",1,4
"Fun day with @Astro_Clay &amp; some awesome young athletes - Special Olympics Spring Games http://t.co/iP0M6S27Zs",8,9
";) “@Astro_Flow: Thanks @Space_Lectures for bringing back memories of Penguin classmate @Astro_Wheels &amp; #STS129 crewmate @Astro_Nicole 👍 🚀🌍”",2,4
"Looks like home! “@FragileOasis: An easily recognizable Earth neighborhood from the #ISS Bahamas, Cuba, Florida http://t.co/HjRk50Wipc”",13,19
"Beautiful High Definition Earth Views #HDEV from #ISS http://t.co/JjIpyNMYro",5,5
"Go Melissa! “@SunnFunFlyIn: Youngest-ever female member of U.S. Aerobatic Team to make her Reno debut - http://t.co/O08GGD1Bm5” @EmbryRiddle",4,3
"Shuttle Carrier Aircraft ready to move to Space Center Houston #SCA #747 http://t.co/disb1Y97Lh",13,13
"Special flight op today on the MV22 Osprey! Huge thanks to our VMMT-204 Marines! #V22Cool! http://t.co/4AXGI0tNAq",7,14
"Let us go forth!!! “@JasonSilva: Huge THANKS to @NASA for sharing my video on Space Exploration!  - http://t.co/smUkxUOUL0”",5,6
"Happy #EarthDay from me &amp; my sweet dog ;). #GlobalSelfie http://t.co/xAky0YMgEF",7,14
"Son Rise! Happy Easter #XB http://t.co/kiPTNawDVP",86,81
"Love this! @AstroAcaba talks from space w/@BigBang_CBS #Bazinga! #ISS http://t.co/iK0hKW2yQL",2,6
"Stage 2 engine burning Falcon9 #ISS #Dragon http://t.co/YvGZ0ymMXf",8,4
"Another Dragon on its way to ISS #SpaceX3 http://t.co/cirorYoypv",10,11
".@NASA_NEEMO 9 team reunion. Retirement celebration for our friend Dan Sedej! http://t.co/7cl7PVFCyo",5,4
"My friend Mike Rapley's beautiful picture of last night's beautiful moon http://t.co/hWKkI9qDKz",19,29
"Keep looking up! ;) @Astro_Ron  http://t.co/eM63HdnddA",6,10
"Go Eagles!! @EmbryRiddle “@Astro_Sandy: #aiaadbf Embry Riddle Daytona getting ready to get checked out to fly http://t.co/TXiiURUx2R”",3,7
"2 Stellar Award winners @ our table tonight - Ian Ballinger/Keystone Eng &amp; Justin Jackson/NASA MSFC #Congrats http://t.co/zJ2vECWR3f",2,6
"Great night at Rotary NASA event with Apollo Flight Director Gene Kranz #Let'sGoBackToTheMoon! http://t.co/vKiGHFESqC",36,61
"Northwestern Wildcats microgravity research team &amp; @NASA_RGEFP #DefyGravity http://t.co/2bNe6zBxba",5,13
"Stanford &amp; Cal Tech students demo'ing advanced heart ultrasound technique in microgravity.  @NASA_RGEFP #DefyGravity http://t.co/9BbUNxDoel",5,5
"ASU students studying dust coagulation in microgravity. @NASA_RGEFP #DefyGravity http://t.co/5rq1UrpdYJ",14,17
"Clear Springs High School microgravity research team studying fluids in 0g. @NASA_RGEFP #DefyGravity http://t.co/1R2ETGyjhC",9,11
"Words of wisdom for those doing research in microgravity! ;) @NASA_RGEFP http://t.co/epCM4lbtuA",10,6
"UCSD microgravity research team - droplet combustion experiments #BurningFuelin0G http://t.co/1DBWsUkeg2",12,10
"Getting ready to fly! #ZeroG http://t.co/qH0Q5M5e19",8,22
"1 of these lucky guys is heading to Russia in prep for May launch to #ISS Cчастливого пути @astro_reid! http://t.co/Et4UdyMxtA",5,9
"Selfie in work w/Bauman Moscow State University students at the Lunar &amp; Planetary Institute http://t.co/ucGs0M3jzf",8,19
"A little mask face from a great day flying. #T38 http://t.co/E1eUG0DLcH",2,8
"A beautiful end to a great day with friends @SunnFunFlyin http://t.co/2I28E7qEMr",3,6
"Took a ride on the space shuttle @SunnFunFlyin http://t.co/kKyxDDoVwl",3,5
"More cool flying @SunnFunFlyin http://t.co/6MW5R1sWlQ",4,1
"Looks like @EmbryRiddle on that airplane! ;) #Aerobatics @SunnFunFlyIn http://t.co/FaOGstiFxR",3,2
"With Kyle @EmbryRiddle Eagle Flight Research Center #ElectricAircraftEngine",1,1
"Women in Aviation Day @EmbryRiddle w/some students in the Women's Ambassador Program http://t.co/xX9C5vMTBE",24,23
"This time w/video-thx Liz ;) @spasmunkey: #LiveFromSpace segment w/@Astro_Nicole &amp; @Astro_Cady; what inspired them http://t.co/4E1zXzNdCP",3,1
"@RocketSciGirl you should have come by and said hi.  Go Eagles!",0,0
"Inspired today by a great group of @EmbryRiddle students excited about building airplanes #EagleFlightResearchCenter http://t.co/pddBIgiYzz",8,13
"Plane, boat &amp; also the autonomous car by @EmbryRiddle Flight Research Center students. http://t.co/mvMGZ6zdt8",1,4
"Autonomous boat by @EmbryRiddle Flight Research Center Students http://t.co/e2om2pBNZq",0,5
"Great to meet @Team2152 today @ NSB Skyfest #NASAFIRSTRobotics http://t.co/4GjOlEnkMx",1,7
".@EmbryRiddle Flight Research Center students w/their modified C182 autonomous aircraft #NASAUASAirspaceOpsChallenge http://t.co/Dpr11DnNSY",6,6
