tweet,retweetsCount,favoritesCount
"Another photo of aurora at south of Australia. It looked like a storm of light. http://t.co/KnLxlz5hpq",782,956
"Flew over fascinating aurora at south of Australia a few  hours ago. http://t.co/4qSnyYvu1j",980,1128
"The moon setting on the blue earth atmosphere. http://t.co/ZyTVD5ockm",3217,3359
"Dallas/Fort Worth, Texas.  You can see the big DFW airport from the ISS. http://t.co/GYXRmU866C",134,188
"New set of Cubesats are loaded on the platform. Satellite deployment using Kibo’s robotics is scheduled next week. http://t.co/16pRGlx4jS",102,120
"We flew over a big tropical cyclone “Guito” near Madagascar this morning. http://t.co/FThaGkPq8Q",799,833
"Nice view of frozen Lake Baikal, Russia. http://t.co/JGC0JiWigX",435,533
"Doha, Qatar at night.  I wonder what the circuit shaped structure is. http://t.co/cNQKSYQHIt",196,267
"Kuwait City at night.  We flew over there a few hours ago. http://t.co/g2URbuVYVf",175,216
"Dubai, UAE at night.  You can see the palm tree island from space. http://t.co/vxAG4U6paK",414,421
"Cygnus “Gordon Fullerton” departed the ISS earlier today. Congratulations on the successful cargo supply mission. http://t.co/xghy6oCiVO",251,330
"Flew over Cape Cod, Massachusetts this evening.  Looked icy and cold from up here. http://t.co/8apYjAK4nj",462,459
"Flying over US east coast. http://t.co/zs46nHUAva",551,631
"Tampa and St. Petersburg, Florida. http://t.co/t7vHj8XrMM",233,277
"Clear view of Merida, Mexico. http://t.co/4lPr5sKcw8",170,251
"Congratulations to the entire ops team on the series of successful deployment of the first set of the CubeSats! http://t.co/tEQPZzIsSS",162,241
"Houston Clearlake area.  You can see NASA Johnson Space Center in the photo. http://t.co/ZJQCv4JGiE",149,174
"Clear skies over downtown Houston yesterday. http://t.co/uRA4Rxf8rK",118,181
"Nice view of NASA Kennedy Space Center in Florida. http://t.co/ZCy7i6TLaN",167,242
"Key Largo, Florida.  Reminds me of the nice memories of the @NASA_NEEMO 10 Mission at Aquarius. http://t.co/bxuZAko55K",243,340
"Cozumel Island, Mexico.  You can see the beautiful colors of the reefs. http://t.co/1WC2NKRGwY",167,225
"Flying over Suez Canal. http://t.co/reWyZlVJT5",254,354
"We flew over Italy last night. Awesome view! http://t.co/G5Krgz8jS6",1587,1530
"Enjoyed talking with the students at ITIS Giovanni Caramuel, Vigevano, Italy on ARISS ham radio contact.  Excellent questions!",39,54
"@astro_reid Reid, you will love the outstanding views from Cupola!",7,15
"Strait of Magellan, Punta Arenas, Chile.  The area is often cloudy. http://t.co/pAWHRWsXza",158,194
"澄んだ空気に包まれた、夕暮れ前の猪苗代湖上空から撮影した写真です。 http://t.co/SlnaLKkZbD",673,597
"今日の富士山。頂上が雲から顔を出しているのは軌道上からも見えました。 http://t.co/QW7zZqYC6o",1324,967
