tweet,retweetsCount,favoritesCount
"@aurora113311 it depends on mood. I promise, I'll tell you when I fly:-)",0,0
"@akanel it is international programm now ;-) but, we still should be ready for ... surprises",0,0
"@travelholic @zippyg2 @4tuneQkie @starlingLX It will be special parachute training!",1,0
"@travelholic @zippyg2 @4tuneQkie @starlingLX the most interesting training will start in one month:-) by the way,will try to tweet more",3,2
"RT @astro_luca: #Sunday dinner with the crew... Cena domenicale con l’equipaggio #Volare http://t.co/hWHUIsiZPN",201,0
"@ESA_CAVES @Astro_Jeremy @Astro2fish @astro_paolo @Astro_Satoshi Good Luck!!! Cavenauts",0,0
"@Flyberry_msk спасибо!",0,0
"А в это время внизу идёт дождь...   It is raining at the bottom... http://t.co/Pzd5dK13TR",4,2
"Hurray! Flight training in my schedule! Again after 5 year break. http://t.co/Q2ROlpY2dN",5,2
"@YNieba today only 1 km, just for remember how it is",0,0
"Are you ready? Lat's GO! http://t.co/8cSxKY5IwU",0,1
"Отличный день для прыжков с парашютом! Excelent day for skydiving! http://t.co/tYjc64tpHC",0,2
"RT @Cmdr_Hadfield: This river's about to take a short cut. http://t.co/P7jtTGqXsQ",527,0
"Welcome to 8G overload! http://t.co/mWyuNp9l7K",3,2
"Are you ready for fast trip to ISS? http://t.co/plGO7DSQXR",3,2
"http://t.co/rbdoIetBGe",0,2
"Traditional visiting Gagarin's hometown. Today 79 birthday Yuriy Gagarin http://t.co/UHbTJ4n8lV",0,2
"@YNieba Thanks! We did all successful ;) it was very interesting",0,1
"Excited training today! Real spacesuit and real vacuum (0.01 atm). http://t.co/R4uyA0nI9t",0,1
"Briefing befor go to EVA suit http://t.co/nGvKyIIdkF",1,2
"@ESA_CAVES I would not mind 2-nd leg:-)",0,0
"Successful fast rendezvous of cargo spacecraft! Next should be manned!",0,1
"С Победой! 70th anniversary of the Battle of Stalingrad http://t.co/9p2SHMWX",0,0
"New sistem for data transfer - laser! http://t.co/N6Ef6poo",0,0
"1st workday as Glavniy (russian capcom) http://t.co/Ju24Wp9r",0,0
"Памятник Циолковскому в Калуге. Monument of theoretician of cosmonautics - Tsiolkovskiy http://t.co/9mwTd9fm",0,2
"Дед мороз поздравил с Новым годом экипаж МКС. http://t.co/a1YgM3Un Father Frost congratulated ISS. Happy New Year!",4,1
"@astro_luca may be skiing today ;-)",0,1
"До старта ТПК 'Союз ТМА 06-М' осталось две недели http://t.co/TfzCKmRN Next ISS crew went to Baikonur for final stage of training.",1,1
"Bravo Sirio!!! Congratulations!  More caves, more video!",0,0
"@ESA_CAVES grazie",0,0
"RT @ESA_CAVES: A record breaking, but also testing safety capsules for return from space. Respect! http://t.co/rWWKf89c",2,0
