tweet,retweetsCount,favoritesCount
"Северная Африка, Залив Габес #МКС см блог (North Africa, Gulf of Gabes #ISS HQ blog) #BlueDot http://t.co/6LWU8tHrGW http://t.co/nhDGIXCMLV",26,44
"подлетаем к Крыму от Болгарии #МКС см. блог (Black Sea Bulgaria Crimea #ISS HQ blog) #BlueDot http://t.co/LhcxUcxDds http://t.co/WffOp8UoTk",32,33
"Лето, грибы пошли… #МКС см. блог (Cloud – Mushroom #ISS HQ in blog) #BlueDot http://t.co/vQnuvGtxaT http://t.co/hWxQdZ1KgR",39,53
"Пролив Кабота, Канада #МКС см. блог (Cabot Strait, Canada #ISS HQ in blog) #BlueDot http://t.co/kSq1oZdMb9 http://t.co/Q44ca0wXhq",50,70
"Контроль среды обитания #МКС подр. см. блог (Checking Ecosphere (MO-21) #ISS detail in blog) http://t.co/tTaeqyGs4r http://t.co/RPOtZZ1ydb",21,17
"Города России — Оренбург #МКС см блог (Cities in Russia – Orenburg #ISS more in blog) #BlueDot http://t.co/rjRQfDIzDg http://t.co/8lzgdyBK23",28,32
"@PC0101 thnx! I'm confused...",0,1
"Корпус Кристи. Техас. США #МКС см блог (Corpus Christi Bay #Texas #ISS detail blog) #BlueDot http://t.co/J22Kb27SA3 http://t.co/XTBOcvd3XY",15,35
"Эксперимент 'Отклик' #МКС подробнее в блоге ('Otklik' Experiment #ISS detail in blog) http://t.co/aglCPfOeSk http://t.co/8ACBzfdSw3",10,20
"Города России - Иркутск #МКС ещё см блог (Cities in Russia – Irkutsk #ISS HQ in blog) #BlueDot http://t.co/BPlRTatfKL http://t.co/LJZgwnDukF",56,57
"27 июня День Молодежи в России #МКС см блог (June 27. Youth Day in Russia #ISS detail in blog) http://t.co/j9A1g98I2a http://t.co/UlRYupYaiq",62,68
"Краски Земли - Багамы 2 #МКС см. блог (Earth Paints - the Bahamas 2 #ISS HQ in blog) #BlueDot http://t.co/A8tacfJct8 http://t.co/7wzEJ7SZyo",95,92
"Очередной эксперимент БАР #МКС подр. см. блог (one more BAR Experiment #ISS detail in blog) http://t.co/owQMLjs2Gt http://t.co/Ajq7MCDbzd",12,34
"RT @Msuraev: Даже мы иногда удивлены как невесомость меняет наши лица #SurMax http://t.co/0yhTxKfcFQ",135,0
"Над Дальним Востоком закручивает. см. блог #МКС (Cyclone over Far East #ISS HQ blog) #BlueDot http://t.co/mXpRbdYILh http://t.co/lTFm0xuGkO",43,48
"Над Сан-Франциско #МКС в блоге (Over San Francisco #ISS HQ blog) #BlueDot http://t.co/HUm9mqDO5Q http://t.co/CeuAUNJ7sn",35,62
"Над Камчаткой #МКС см. в блоге (Over Kamchatka Peninsula, Russia #ISS HQ in blog) #bluedot http://t.co/0AembRUJ6R http://t.co/QpB5gacN9t",29,43
"Над Камчаткой #МКС см. блог (Over Kamchatka Peninsula, Russia #ISS HQ in blog) #BlueDot http://t.co/0AembRUJ6R http://t.co/99sPsgdEEQ",16,27
"Краски Земли Багамские острова #МКС см блог - Earth Paints the Bahamas #ISS more blog #BlueDot http://t.co/6pXuVBpl4b http://t.co/gVIe9WeayF",47,55
"Остров Акимиски в заливе Джеймс (Канада) (Akimiski Island in James Bay, Canada #ISS) #BlueDot http://t.co/yr3kVDEY0h http://t.co/yfWfneRnax",77,83
"RT @NASA_Johnson: Earlier this week on #ISS, @Astro_Reid &amp; @OlegMKS set up @NASA_SPHERES robots for @ZeroRobotics tests.  http://t.co/yEi33…",36,0
"RT @Astro_Alex: Barringer Impact Crater in #Arizona. Impressive, since this was just a small rock... http://t.co/w0RWObqqJ9",281,0
"Космодром Байконур #МКС подр. блог (Baikonur Cosmodrome&amp;Airports #ISS detail in blog) #BlueDot http://t.co/WBnGXvbZAL http://t.co/5NvrlUfWUn",34,39
"RT @astro_reid: Houston under a #LightningStorm as seen from #SpaceVine https://t.co/w6WT623dF2",4212,0
"RT @NASA_Astronauts: #Swanny &amp; @Astro_Reid make good on bet with @Astro_Alex following @ussoccer vs @DFB_Team_EN #WorldCup game. http://t.c…",21,0
"Снова пролетаем уже над летним Сочи #МКС (Again we fly over Sochi #ISS) #bluedot http://t.co/Belh44Ytba http://t.co/Jam2svUnF5",33,34
