tweet,retweetsCount,favoritesCount
"On my way to China, where the executive committee of Association of Space Explorers will meet this week. Discuss our Planetary Congress",3,3
"Quarnevalen i full gång på Stockholms gator. http://t.co/nuxSBPWiMh",1,5
"KTH Alumni sponsorkampanj har under några veckor fått ihop nära 1Mkr! Bra gjort, alla in som hjälpt till &amp; TACK http://t.co/i7trR03bUZ",2,1
"Snart (kl 14:08) börjar Quarnevalen! Jag sitter med i juryn vid Sveav X Odeng. Må bästa/roligaste/oginellaste/gladaste ekipage/gäng vinna!",2,5
"Tack alla som jobbat med och deltagit i den 2a skolturnen i Rymdtyrelsens regi! Nästa blir 6-10 okt prel Gästrikland&amp;Hälsingland.",1,0
"Klass 8a visade mkt underhållande 'dokumentär' med nytolkning av min rymdresa. Vilket avslut på en rolig turné! http://t.co/y1sR0EK2u3",5,6
"Sist ut på skolturnen var Olaus Petriskolan som fyllde hela Filadelfiakyrkan i Örebro. Sedan klassbesök i skolan... http://t.co/j66lzT8N1c",7,7
"Några av många häftiga Mars-raketer som 8:e-klasserna på Folkasboskolan i Pålsboda gjort. Väl förberedda för rymden http://t.co/30qFzInldb",3,4
"Norrstrandsskolan hade ordnat knepig rymdtipspromenad. Men den här frågan var lätt för mig:-) I morgon: Örebro http://t.co/Pk1pNWaOIM",1,4
"På Hultbergsskolan i Karlstad mötte både entusiastiska elever och press. SR ville ha en selfie. Tack för roligt besök http://t.co/5EthbdYjjE",3,4
"Klass 8c Älvstranden Bildningcentrum höll föredrag om Buzz Aldrin, vars farfar kom från Hagforstrakten http://t.co/KJkdPzlCCt",5,11
"Klass 8A Stenstalidskolan, Kristinehamn grillade mig med utmärkta frågor om varför rymdforskning och rymdresor. Nu mot Hagfors på skolturnen",1,4
"Eleverna på Bengtsgården i Bengtsfors hade samlat ihop 107 frågor! Jag hoppas de fick svar på de flesta. Men inte: Ja, jag gillar Star Wars!",2,1
"I Dalboskolan berättade eleverna om hållbar utveckling mm efter jag pratat rymd. De har gjort bra saker! http://t.co/OqmlEAphnb",2,1
"Redo borda flyg till Trollhätten, inför vårens skolturne. Först ut är Dalboskolan i Vänersborg i morgon kl 9. Bengtsfors på em.",0,2
"RT @Podietpodcast: NYTT AVSNITT!  Mats Danielsson gästar och berättar om forskning i förhållande till entreprenörskap!  #sthlmtech #kth htt…",4,0
"UK stöder storsatsning på rymdindustri&amp; -turism. Ser stora vinster. Vi har samma möjligheter - om bara agerar i tid! http://t.co/azl0TsRant",7,2
"Möte med Skolchefer &amp; landshövding i Kronoberg. Astronautkonf i sep'15 ska nyttjas optimalt för stimulera skolelever http://t.co/MtHEoFT2En",4,6
"Inviger fantastiska PM&amp;vänner Hotel i Växjö med Landshövding Alser. Takterrass m pool för rymdspaning sommarkvällar! http://t.co/uwqqqPHSiV",3,8
"RT @CBildt: Rösta för ett öppet Europa! Alla har ett ansvar! http://t.co/ODTK7ahYp7",22,0
"The first international KTH-crew training docking with Soyuz to ISS, at the European Astronaut Centre http://t.co/VIFrV825x4",5,3
"Columbus module at EAC - interesting visit with more learning about how a space station works, almost hands-on http://t.co/9y0x70LLRG",2,3
"KTH students from my Human Spaceflight course visit ESA's European Astronaut Centre. Here at the EVA training pool http://t.co/wDQPjkRIk2",1,3
"Besök på KTHs Nanobioteknik i SciLifeLab. Heléne Andersson Svahn gruppchef guidar runt. Hur kan använda det i rymden? http://t.co/nEVO5AjqPV",3,3
"RT @SPACEdotcom: Happy Birthday, Human Spaceflight! Yuri's Night Celebrates Yuri Gagarin's Epic Trip http://t.co/cICiwDsFeJ",55,0
"Idag firas Kosmonautdagen eller Yuri’s Night världen över till minne av mänsklighetens allra första rymdresa, 53 år sedan.",10,7
"Sverige ska äntligen få en nationell rymdstrategi. Jättebra! Kommer stärka både vår forskning och teknikutveckling. http://t.co/6EdveBpu8e",7,6
"Skolturne i väst 5-8/5: Frändesfors, Bengtsfors, Kristinehamn, Hagfors, Karlstad, Pålsboda &amp; Örebro. Ser fram emot många roliga skolbesök!",1,4
