tweet,retweetsCount,favoritesCount
"Filicudi, Italia http://flic.kr/p/9H1mba #earthfromspace #magISStra",20,8
"Capri, Italia http://flic.kr/p/9H1mcg #earthfromspace #magISStra",35,8
"Vulcano, Italia http://flic.kr/p/9H4eXy #earthfromspace #magISStra",49,11
"Sechura, Peru http://flic.kr/p/9GcPa6 #earthfromspace #magISStra",13,4
"Townsville, Queensland, Australia http://flic.kr/p/9yvRGL #earthfromspace #magISStra",13,5
"Pics are area to north of Memphis, state lines MO, IL, KY, TN, AR - http://flic.kr/p/9H5rqf http://flic.kr/p/9H5rrj",22,4
"Direct pass over Mississippi flooding yesterday. Our thoughts are with you http://flic.kr/p/9H5roh http://flic.kr/p/9H5rpj",49,5
"Grand Canyon, Arizona, USA http://flic.kr/p/9Gv8Lg #earthfromspace #magISStra",100,22
"La Spezia, Italia http://flic.kr/p/9Gv8w8 #earthfromspace #magISStra",19,8
"Lago di Garda, Italia / Garda Lake, Italy http://flic.kr/p/9Gy2hu #earthfromspace #magISStra",45,11
"Maiduguri, Nigeria http://flic.kr/p/9GfGWs #earthfromspace #magISStra",13,4
"Santa Monica, California, USA http://flic.kr/p/9Gv8Mr #earthfromspace #magISStra",46,9
"Lago di Garda e Verona, Italia http://flic.kr/p/9Gv8ug #earthfromspace #magISStra",42,5
"El Alamein, Egypt / Egitto http://flic.kr/p/9GfHpN #earthfromspace #magISStra",32,7
"Tel Aviv and Jerusalem / Gerusalemme http://flic.kr/p/9GcPuF #earthfromspace #magISStra",47,8
"Cyprus / Cipro http://flic.kr/p/9Gv8kF #earthfromspace #magISStra",23,8
"Belluno e il Lago di Santa Croce, Italia http://flic.kr/p/9Gy2iC #earthfromspace #magISStra",32,3
"The United Kingdom / Il Regno Unito http://flic.kr/p/9Gv8FV #earthfromspace #magISStra",117,29
"Tutte le strade conducono a Roma... / All roads lead to Rome... er Madrid! http://flic.kr/p/9GfHjU #earthfromspace #magISStra",31,4
"Cairo at night, Egypt / Il Cairo di notte, Egitto  http://flic.kr/p/9GcPnv #earthfromspace #magISStra",56,12
"Mining field, northern Chile / Campo minerario, Cile settentrionale http://flic.kr/p/9xFdA4 #earthfromspace #magISStra",23,5
"'Japanese Garden' / 'Giardino giapponese', Sudan http://flic.kr/p/9wkrZP #earthfromspace #magISStra",32,8
"Barcelona, Spain / Barcellona, Spagna http://flic.kr/p/9GfHiq #earthfromspace #magISStra",111,12
"Bundaberg, Queensland, Australia http://flic.kr/p/9yvRLU #earthfromspace #magISStra",18,2
"Culiacan, Mexico / Messico http://flic.kr/p/9xFdPi #earthfromspace #magISStra",28,4
"West Dallas, Texas, USA http://flic.kr/p/9wosCC #earthfromspace #magISStra",22,5
"King Sound coastline, Western Australia http://flic.kr/p/9yvS79 #earthfromspace #magISStra",21,1
"Clouds / Nuvole... http://flic.kr/p/9kcu6J #earthfromspace #magISStra",41,6
"Paros and Antiparos, Greece / Paros e Antiparos in Grecia http://flic.kr/p/9s5vNz #earthfromspace #magISStra",34,5
"Prominent Hill mine, South Australia http://flic.kr/p/9ysRXM #earthfromspace #magISStra",16,3
"Santiago del Estero, Argentina http://flic.kr/p/9BRKrT #earthfromspace #magISStra",22,6
"Khartoum, Sudan http://flic.kr/p/9xJcks #earthfromspace #magISStra",8,4
"Petermann Ranges, Northern Territories, Australia http://flic.kr/p/9yvSby #earthfromspace #magISStra",11,6
"Fars Region/ La regione di Fars, Iran http://flic.kr/p/9bHEJT #earthfromspace #magISStra",19,9
"Criss-crossing jets over Albania / Aerei che si incrociano sopra l'Albania http://flic.kr/p/9aVzJi #earthfromspace #magISStra",50,9
"Teresina, Brazil / Brasile http://flic.kr/p/9BRKu8 #earthfromspace #magISStra",21,2
"Chalki and Alimia, Greece / Grecia http://flic.kr/p/9wkrNF #earthfromspace #magISStra",22,6
"Lake Gairdner, Australia 1/3:  http://flic.kr/p/9ysRGV 2/3: http://flic.kr/p/9yvS11 3/3:  http://flic.kr/p/9ysRFK #earthfromspace",51,12
"Golden desert / Deserto dorato http://flic.kr/p/9BRKpH #earthfromspace #magISStra",22,4
"Loosing the person that gave you life is never easy, your thoughts and prayers were of comfort to me. Thank you! http://flic.kr/p/9EJeJB",62,14
"Perdere la persona che ti ha dato alla luce non è mai facile, e i vostri pensieri e preghiere mi sono stat… (cont) http://deck.ly/~nYkKn",44,8
"Mount Conner, Northern Territories, Australia http://flic.kr/p/9yvS35 #earthfromspace #magISStra",22,7
"Rewari, India http://flic.kr/p/9BRKHB #earthfromspace #magISStra",12,8
